segment_id	content_pack_id	resource_id	source_path	source_key	source_order	scene_id	route_id	story_state_id	speaker_id	text_type	source_text	target_text	protected_tokens	context_before	context_after	developer_comment	char_limit	byte_limit	line_limit	batch_id	status	source_hash	target_revision	decision_ids	uncertainty_ids	notes
SEG-BASE-734188DC47DF107CEBF2	BASE	RES-21A618107AA29A90	scripts/windows/log_viewer.gd	literal/000060	19					ui		\n[sys]-- 참조 분석 기능을 감지. 자세한 내용은 00-REFERENCE를 참조 --[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"00-REFERENCE","class":"record_key","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	cc339a94a8e2b4c1f3c9409c27f34f68a3e9911ea3ac603736ee0383d4af6c36	1			
SEG-BASE-99276AF1B7B15E19C4C8	BASE	RES-21A618107AA29A90	scripts/windows/log_viewer.gd	literal/000069	20					ui		하이라이트 해제	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	f89b098b7ca9b9890bf137375a5db88c2af641154e6c1ea26cfc3bf7ece30292	1			
SEG-BASE-90BD8C39B83AAD604BB8	BASE	RES-21A618107AA29A90	scripts/windows/log_viewer.gd	literal/000070	21					ui		하이라이트	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	37064567383c442ef2309e020f5518daf9e422f623f6bf04df819d43594753bb	1			
SEG-BASE-4A23DAE76C6A7B58968A	BASE	RES-21A618107AA29A90	scripts/windows/log_viewer.gd	literal/000074	22					ui		● 하이라이트를 표시했다.	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	e0f72483cbc1f6f6c092c13384e81199f4be93bb1a1586849c16e626390c7c5b	1			
SEG-BASE-D584B9458ECFDC4C7FC1	BASE	RES-21A618107AA29A90	scripts/windows/log_viewer.gd	literal/000075	23					ui		● 하이라이트를 해제했다.	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	57b03582e23d02f0b635d110975453014b09a3b0623ecab6a2ac2d3511ca6c76	1			
SEG-BASE-E06217435AEFF6A9E0BA	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000006	1					ui		■ 하이라이트 메모	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	482a5b9153fc518cc0625bb1c541939319bba823bb5790dcbbada270bb4d7e7c	1			
SEG-BASE-76F94EECD941334ADAC4	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000007	2					ui		사망 기록 본문에서 눈에 띄는 부분을 드래그해 선택하고,\n	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	3308c5ab9fb10c65f5ae064a0bf684f3eca5de5ba136a91e24c12092a846a80e	1			
SEG-BASE-80E2FD79945E19E7B584	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000008	3					ui		마우스 오른쪽 클릭 → ‘하이라이트’를 선택해 표시합니다.\n	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	ce7bcc0e4ed33993d244602ca8f333f0703e7056f83bda44cd861e7a2d183f0b	1			
SEG-BASE-FE61EBAAE42D875B93B8	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000010	4					ui		· 하이라이트한 구절이 여기에 목록으로 표시됩니다.\n	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	e379007f6d87540ed9e3453a5d7c59e10f5b2ffd39e2a66f13374c7de46b1bc3	1			
SEG-BASE-87A0D3EF638F0665F3CE	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000011	5					ui		· 하이라이트한 구절마다 메모를 남길 수 있습니다.\n	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	df846e69123ec08ff300c1bcfcd9485818ef0ee5ed13296036d72264ea49edd8	1			
SEG-BASE-EF1DBE6248A85B2E7C5F	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000012	6					ui		· 하이라이트한 구절을 클릭하면 해당 기록이 열립니다.\n	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	f4d7ff4464200b41a5dcc8e614c42f2a6bf653cade2828999ff30abbdb1f8a6c	1			
SEG-BASE-F64895BE4E92EB49F7E4	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000013	7					ui		· ‘삭제’로 하이라이트를 지울 수 있습니다.	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	48421df2b323551ea71c318615b43edb554e16adf5daa2ce28f41011c74d42db	1			
SEG-BASE-0EC88AA7D5E37E0C6AE3	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000019	8					ui		삭제	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	e9653dc3edcbc072d033d200b3aa56539fde84e9b7cc80287fedc9f91cbe03ad	1			
SEG-BASE-ED538BE0BE474F746D0A	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000021	9					ui		이 하이라이트에 남길 메모…	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	e0b4eb7ab91f998d634a0154d25b3b4a3b61e1e3ce90b1ea8d81f7bd00e2069d	1			
SEG-BASE-B45FB78F6CE074239E25	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000024	10					ui		확인	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	20db9f87b8606c533dc8fd2599aff4ec2529fd3eeaa9b811c5892d1b44e6ef3e	1			
SEG-BASE-DFB993FC0465A418DC64	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000025	11					ui		확인	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	20db9f87b8606c533dc8fd2599aff4ec2529fd3eeaa9b811c5892d1b44e6ef3e	1			
SEG-BASE-384F6EA490F44DC61762	BASE	RES-F936A9CB9AE3D74B	scripts/windows/notepad.gd	literal/000026	12					ui		수정	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	a05e98af3a821b31b5e8b5762f98e93fba0e1c9c54fd840ad7acafb3ead7540b	1			
SEG-BASE-23FA531AD9834128220C	BASE	RES-253B1D20B62D81E1	scripts/windows/reference_window.gd	literal/000002	1					ui		압수 자료　제88고등학교　졸업 앨범　발췌	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	ad7eb7ebe693f849015a9fd3414e0e8c475ddb7970aaa5f439df1574f72c1ec7	1			
SEG-BASE-33C793D2174A51DB8067	BASE	RES-253B1D20B62D81E1	scripts/windows/reference_window.gd	literal/000003	2					ui		압수 자료　████████　졸업 ㅇㅐㄹㅂㅓㅁ　기묘	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	f2c05ffdf588659326d2373ef1ab7caa0f2dda840bac992011533ff8bb3c8935	1			
SEG-BASE-BF8FE89E8A8228167459	BASE	RES-253B1D20B62D81E1	scripts/windows/reference_window.gd	literal/000026	3					ui		◀ 이전	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	36b615231b74aa306ec35b2f0abc622b198edcde395d448ac98caff0eaba9d31	1			
SEG-BASE-736C4DA64793592E273B	BASE	RES-253B1D20B62D81E1	scripts/windows/reference_window.gd	literal/000030	4					ui		다음 ▶	[]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	387bac1e12d728126db978ace72bfbbc625b82f6a813983a5721a40af7ded45d	1			
SEG-BASE-359C0B26CC3269DC2C82	BASE	RES-253B1D20B62D81E1	scripts/windows/reference_window.gd	literal/000031	5					ui		（사진 %02d）	[{"raw":"%02d","class":"placeholder","movable":false,"order_sensitive":true}]							BATCH-PROD-UI-INVESTIGATION	INTEGRATED	ef867101b11f3c9dfaf365f1d4d663369767b3f2532aa43a2b9e416fd77a7bdb	1			
SEG-BASE-B3AFB54D3D7FE5ECC583	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000001	1					ui		데스게임 보고서	[]							BATCH-PROD-UI-SHELL	INTEGRATED	5ec9a0c179c369e0d326862c5612d1c2f290898ce7cfc99c2d3519ee90c628b2	1			
SEG-BASE-D1C3B41EB5B436505B62	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000010	2					ui		버전 	[]							BATCH-PROD-UI-SHELL	INTEGRATED	58d9c832e36929336d3a31da6340510c0c1fab465bf10d75d3eb76ab15465da2	1			
SEG-BASE-E3EB7EBF7426AA6AE943	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000024	3					ui		계속하기	[]							BATCH-PROD-UI-SHELL	INTEGRATED	8b597024261fd635e34d836f2f807220626cf6e3b14d0a5861af8a30fc8dbbd6	1			
SEG-BASE-1982E762F52C96C3118F	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000025	4					ui		새 게임	[]							BATCH-PROD-UI-SHELL	INTEGRATED	fd6b6462657afe1c4fbc3529f131a8061be51bf11da5b00d79031346d9c78f3a	1			
SEG-BASE-7075D7A6D48698E7498C	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000026	5					ui		새 게임	[]							BATCH-PROD-UI-SHELL	INTEGRATED	fd6b6462657afe1c4fbc3529f131a8061be51bf11da5b00d79031346d9c78f3a	1			
SEG-BASE-FEA59048B4CEE671AA17	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000027	6					ui		설정	[]							BATCH-PROD-UI-SHELL	INTEGRATED	0d8619aae051ae343ea983e969d29b7bd7a618eb1b25a6c87c133c5e3ee25264	1			
SEG-BASE-E567A609BE874C4D74C5	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000028	7					ui		크레딧	[]							BATCH-PROD-UI-SHELL	INTEGRATED	bbbf41ef1055e5758faaf7d13d12511e017d2145001f726c603a22be1df80f61	1			
SEG-BASE-8A6E1C964AE728BD1D0D	BASE	RES-A9E5CD9BFB312FF3	scripts/windows/title_screen.gd	literal/000029	8					ui		종료	[]							BATCH-PROD-UI-SHELL	INTEGRATED	8f26d438109c877447c80b84eb7e4ba1e6768ebcfc5408f0bc3c0725956bf039	1			
SEG-BASE-72480D2152DAA52438A3	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/01-E4-02/title	1	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-63DF658920C22073	ui		아사노 이쓰키	[]							BATCH-PROD-STORY-A2	INTEGRATED	63df658920c22073f95b8ed585b843d6e904696ad180cdeb835efe375f6404e6	1			
SEG-BASE-00EE14E935A569F6D25E	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/01-E4-02/state	2	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-63DF658920C22073	ui		1일째 07:00	[]							BATCH-PROD-STORY-A2	INTEGRATED	84d18bb768efb124251a22fd5e0c5b31b2e3446711e192da8c6d5970b99f85f8	1			
SEG-BASE-B72631713483F7BB462F	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/01-E4-02/body	3	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-63DF658920C22073	narration		숨을 쉴 수가 없다.\n휘슬도, 팀원들과 둥글게 모이는 일도 이제 두 번 다시 없다.\n나눠 준 지도마저 내던지고, 나는 교실을 뛰쳐나왔다.\n안 돼.\n생각하기도 전에 발이 먼저 움직였다.\n축구부에서 줄곧 후보 선수였던 내게, 지금 의지할 수 있는 건 이 다리뿐이었다.\n\n운동장으로 뛰쳐나간다. 아침 햇살이 눈부시다. 드넓은 흙바닥 위에 나 혼자다.\n부원들은 어디에 있는 걸까. 다시 그들과 둥글게 모이고 싶다.\n――머리 깊은 곳에서 들어 본 적 없는 높은 소리. 삐, 삐, 하고. 점점 빨라진다.\n무슨 소리일까.\n아니, 이 소리는 어디서 울리는 거지.\n왠지 머릿속에서 들리는 것 같아……\n\n삐삐삐삐…… 간격이 완전히 0이 된다.\n\n강렬한 금속음이 뇌를 꿰뚫은 순간, 머리 전체가 끓어오르는 듯한 뜨거운 빛에 휩싸였다.\n\n[sys]\n-- 신경 기록 소자의 작동을 감지. 사양은 00-CHIP을 참조하세요 --\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"00-CHIP","class":"record_key","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-A2	INTEGRATED	bdaafb5b427b8cc186105e8dbc6f98dbddedbc97218a84eb647a96b90f2eee31	1			
SEG-BASE-028E5BA2F42D8342D291	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/02-E4-04/title	4	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-8CE94487E67A62CB	ui		이구치 하야토	[]							BATCH-PROD-STORY-A2	INTEGRATED	8ce94487e67a62cbbaa9b8ed3b113c22f2dac1fb48164bc7950131db6ba544b1	1			
SEG-BASE-FD6E3E5D728941B41680	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/02-E4-04/state	5	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-8CE94487E67A62CB	ui		1일째 07:10	[]							BATCH-PROD-STORY-A2	INTEGRATED	5d4e76883613278634ec3778c95293cd654a48dbf14013e26fff8bd891a73896	1			
SEG-BASE-C0AAF3C3C8D97376F862	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/02-E4-04/body	6	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-8CE94487E67A62CB	narration		[b]아사노[/b]가 운동장까지 달려가는 걸 모두 창문에서 지켜봤다.\n수박 깨기라도 하듯 머리가 요란하게 터졌다. 메마른 소리만 이곳까지 들려왔다.\n\n축구부의, 마음 약한 그 녀석.\n중학교 때까지 줄곧 같은 학교에서 같은 부였다.\n고등학교에 와선 내가 삐딱해져서, 주변에선 나를 양아치라고 부르며 아무도 다가오지 않는다.\n그래도 그 녀석은 그런 건 신경 쓰지 않는 듯 늘 평소처럼 말을 걸어 줬다.\n그뿐인 사이였다.\n그뿐일 터였다.\n\n모두가 아비규환의 패닉에 빠진 가운데, 나는 쇠파이프를 다시 움켜쥐고 군복 차림의 어른 앞에 섰다.\n“설명해! 왜 그 녀석이 죽는 건데, 어이!”\n\n어른은 표정 하나 변하지 않는다. 오른손 손가락으로 단말기의 버튼을 쓸고 있다.\n또 저 손가락이다. 그 녀석을 죽였을 때와 같은 움직임이다.\n\n――웃기지 마.\n\n생각하기도 전에 팔이 먼저 나갔다.\n\n[b]뚝[/b], 하고. 단단한 것이 부러지는 감각이 쇠파이프 너머로 전해졌다.\n단말기가 바닥을 튀어 멀리 미끄러져 간다.\n\n꼴좋다.\n젠장. 나는 그저 납득이 안 되는 걸 싫어했을 뿐이었다.\n그게 뭐가 나쁜데.\n어른들은 언제나 내 말은 제대로 듣지도 않고, 처음부터 내가 잘못했다고――\n\n쓰러져 있던 군복 차림 남자가 허리에서 무언가를 꺼냈다.\n리볼버 총구가 이쪽을 향한다.\n\n메마른 소리.\n가슴이 뜨겁다.\n바닥이 다가온다――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-A2	INTEGRATED	7c507b3b2e14090daa5d632a8e976ceab4fb2bfededa1e019ab18afd02f7219c	1			
SEG-BASE-986C0771F48BA1774C25	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/03-E4-27/title	7	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-382D491BCC0A5370	ui		나가이 겐	[]							BATCH-PROD-STORY-A1	INTEGRATED	382d491bcc0a5370e51118679292f4682fbeaca67045cd806a0841da128dee08	2			
SEG-BASE-DB281C545D3ED22C23F6	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/03-E4-27/state	8	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-382D491BCC0A5370	ui		1일째 08:03	[]							BATCH-PROD-STORY-A1	INTEGRATED	0ad7cf3c727f284ae9ed4a0d75f28d3cba336dd56f35e4ed6b6305fc145467bc	2			
SEG-BASE-A9B3B2259826DBD22A11	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/03-E4-27/body	9	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-382D491BCC0A5370	narration		사람 하나 남지 않은 폐교 교실에 주저앉아 있다.\n모두 너도나도 흩어져 갔다.\n\n[b]아사노[/b]. 그리고 [b]이구치[/b].\n그 둘은 죽어야 했던 걸까.\n한 명은 그저 무서워서 달렸을 뿐이다.\n한 명은 그저 납득이 안 된다고 말했을 뿐이다.\n\n그런 것만으로도 사람은 죽는다. 여기서는.\n\n우는 게 도리겠지. 하지만 눈물 한 방울도 나오지 않는다.\n그저 조용히 바라보고 있는 내가 있다.\n\n아침 8시 정각의 차임벨이 학교 건물에 울려 퍼진다.\n그렇군. 여기가 최초의 봉쇄 구역이었지.\n나가야 한다. 머리로는 알고 있다.\n그런데도 몸이 움직이지 않는다.\n\n왼손으로, 익숙지 않은 손놀림으로 지급받은 물의 뚜껑을 연다.\n미지근하다. 그래도 목구멍 안쪽을 태우는 듯한 갈증이 조금은 가셨다.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n-- 금지 구역을 감지했습니다. 기록은 00-ZONE을 참조하세요 --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"00-ZONE","class":"record_key","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-A1	INTEGRATED	63f9d3ec6a9b1910facfc70681e011aadab50d4b1eab4fe07e2403ef638342ce	2			
SEG-BASE-AA5BC6A8FA4CC3D1544F	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/04-C4-23/title	10	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-45F997C0BF6E8199	ui		다치바나 유	[]							BATCH-PROD-STORY-A2	INTEGRATED	45f997c0bf6e81995f1d92b98aa060351ac66eb334f9d2fa7b53e13587d7bd40	1			
SEG-BASE-F8BC134B99742343357B	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/04-C4-23/state	11	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-45F997C0BF6E8199	ui		1일째 09:00	[]							BATCH-PROD-STORY-A2	INTEGRATED	275ebf6f1cbf31492f9b612ea1498558da4b4e7818d4a1cebbd67fc302220f50	1			
SEG-BASE-9C9375BFC47222F295C8	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/04-C4-23/body	12	SCENE-RECORD-A	ROUTE-COMMON	STATE-RESTORE-A	SPK-45F997C0BF6E8199	narration		“여기서 만나자”고 [b]기류[/b]가 말했어.\n축구부에서 가장 오래 알고 지낸 사이였다.\n내가 부장이었고, 그 녀석이 주장이었다.\n기류는 언제나 모두의 몫까지 땀 흘리는 믿음직한 에이스였지만,\n나한테만은 무슨 일이든 상의해 줬다.\n가장 친한 친구라고 생각했다.\n\n항구의 창고. 약속대로 나는 문을 열었다.\n\n기류가 서 있었다. 손에는 나타를 늘어뜨린 채.\n“……미안해”라고 그 녀석은 말했다. 울 것 같은 얼굴로.\n\n기류야.\n축구부 모두가 살아남자고 했잖아.\n다 같이 배를 타고 탈출하자고 했잖아.\n등 뒤에서 [b]하야미[/b]가 도망치는 발소리가 들린다.\n지금 도망쳐.\n너는 달리기만큼은 빠르잖아.\n\n나타가 치켜 올라간다. 적어도 부장답게. 허둥대지 말자.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-A2	INTEGRATED	bb2f1a7a4ca9b5a7bfb9c5df773532e8a11309e82b4366abfb76fd647ec95443	1			
SEG-BASE-F03C46447D68F2EF74D4	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/05-D2-29/title	13	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-16C006B1529F3173	ui		하야미 리쿠	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	16c006b1529f31732ef1fa225d944f79e17c1128e6244dd92a602bddf1abc328	1			
SEG-BASE-85A8E043172838D8279C	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/05-D2-29/state	14	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-16C006B1529F3173	ui		1일째 09:25	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	745fbc0b58b142d082184140156f613021dc024b6b1f587918bbd63921eead6a	1			
SEG-BASE-C75E0CA6C708F32E5863	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/05-D2-29/body	15	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-16C006B1529F3173	narration		발이 늪에 빠져서 빨리 달릴 수가 없다.\n항구에서 정신없이 도망쳐 왔다.\n도망치는 속도만큼은 누구에게도 뒤지지 않는다.\n그럴 줄 알았는데.\n발목까지, 무릎까지 진창에 빠진다. 발버둥 칠수록 깊이 가라앉는다.\n\n등 뒤 비탈을 천천히 내려오는 발소리.\n[b]기류[/b]다.\n나타를 들고 이쪽으로 오고 있다.\n[b]다치바나[/b]가 [b]항구 창고 문[/b]을 열었을 때, 눈짓만으로 “도망쳐”라고 했다.\n그래서 난 도망쳤다.\n다치바나를 두고.\n미안해. 미안하다, 다치바나. 나만 도망쳐서.\n\n안 돼, 이제 곧 따라잡힌다.\n각오하고 뒤돌아보니, 나타를 치켜든 [b]기류[/b]와 눈이 마주쳤다.\n왜…… 너…… 울고 있는 거야?\n\n[sys]\n-- 지명 기록을 감지했습니다. 섬 지도는 00-MAP을 참조하세요 --\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"00-MAP","class":"record_key","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	6191c37ff40f97e886f28d49a2cede7b7f68690cc7962ddd1c711b0c9834e0c7	1			
SEG-BASE-FE846C7A34733B9F90F4	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/06-D2-11/title	16	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-52BFEFC9627DEBED	ui		기류 렌	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	52bfefc9627debedf65cab6260033183f3b93bb7cee456a276e70e17dc85dabd	1			
SEG-BASE-95D993AC06552FC07F00	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/06-D2-11/state	17	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-52BFEFC9627DEBED	ui		1일째 09:40	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	7f6740a22c84790b78f96a60f4f5db4a1867e42570ef9a07864da92eba37d2c5	1			
SEG-BASE-A3DC19D65DF2192874A4	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/06-D2-11/body	18	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-52BFEFC9627DEBED	narration		[b]하야미[/b]가 진흙 속에서 움직임을 멈췄다.\n\n나는 이 적성 시험이 시작된다는 걸 미리 알고 있었다.\n어제, 나라 놈들이 집에 찾아와 여동생을 억지로 데려갔기 때문이다.\n\n“내일은 제일 먼저 움직여. 가장 중요한 놈부터다.”\n\n그 어른들은 그렇게 말했다.\n그래서 나는 죽일 수밖에 없다. 절친이든 누구든.\n죽일 때마다 눈물이 멈추지 않는다. 최악이다. 알고 있다. 그래도, 여동생이. 그 애가.\n\n무릎을 꿇고 울고 있었다. 그래서 뒤에서 들려오는 발소리를 늦게 알아챘다.\n둔탁한 충격. 뒤통수.\n\n유도부의 그 녀석. 움켜쥔 주먹에서 [b]너클[/b]이 번뜩인다.\n나타가 손에서 굴러 떨어진다. 하야미의 무기도, 전부 빼앗긴다.\n동생아. 미안해. 오빠가 약속을 지키지 못하――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n-- 유도 조치의 적용을 감지했습니다. 세부 사항은 00-MOTIVE를 참조하세요 --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"00-MOTIVE","class":"record_key","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	e4083bd9ee62d19639edb29dd30b18e2876a813dc65494b02ab3988685e79710	1			
SEG-BASE-AE53CD5D5EF16D430BA8	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/07-D1-24/title	19	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-E7D42DCA94B8F0AA	ui		다마루 겐	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	e7d42dca94b8f0aa9c375dafa52c5a5424f0581510dd934ee0b0835d9fb96714	1			
SEG-BASE-7EEDEC5FC729AC70F628	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/07-D1-24/state	20	SCENE-RECORD-INITIAL	ROUTE-COMMON	STATE-RESTORE-INITIAL	SPK-E7D42DCA94B8F0AA	ui		1일째 10:05	[]							BATCH-PILOT-NARRATIVE	RUNTIME_VALIDATED	2c64f254e29d5b9fc9a2ed1159bc763c46933d8dff6c75527e21ecfcf8008665	1			
